time	time	departures_all	arrivals_all	stuck_all	en-route_all	departures_bike	arrivals_bike	stuck_bike	en-route_bike	departures_car	arrivals_car	stuck_car	en-route_car	departures_pt	arrivals_pt	stuck_pt	en-route_pt	departures_walk	arrivals_walk	stuck_walk	en-route_walk
03:05:00	11100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:10:00	11400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:15:00	11700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:20:00	12000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:25:00	12300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:30:00	12600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:35:00	12900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:40:00	13200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:45:00	13500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:50:00	13800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
03:55:00	14100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:00:00	14400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:05:00	14700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:10:00	15000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:15:00	15300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:20:00	15600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:25:00	15900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:30:00	16200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:35:00	16500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:40:00	16800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:45:00	17100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:50:00	17400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
04:55:00	17700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
05:00:00	18000	1968	204	0	1764	36	36	0	0	72	72	0	0	0	0	0	0	1860	96	0	1764
05:05:00	18300	48	276	0	1536	0	0	0	0	0	0	0	0	0	0	0	0	48	276	0	1536
05:10:00	18600	48	204	0	1380	0	0	0	0	0	0	0	0	0	0	0	0	48	204	0	1380
05:15:00	18900	24	420	0	984	0	0	0	0	0	0	0	0	0	0	0	0	24	420	0	984
05:20:00	19200	0	444	0	540	0	0	0	0	0	0	0	0	0	0	0	0	0	444	0	540
05:25:00	19500	12	216	0	336	0	0	0	0	0	0	0	0	0	0	0	0	12	216	0	336
05:30:00	19800	12	144	0	204	0	0	0	0	0	0	0	0	0	0	0	0	12	144	0	204
05:35:00	20100	24	84	0	144	0	0	0	0	0	0	0	0	0	0	0	0	24	84	0	144
05:40:00	20400	24	84	0	84	0	0	0	0	12	12	0	0	0	0	0	0	12	72	0	84
05:45:00	20700	0	12	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	72
05:50:00	21000	12	36	0	48	0	0	0	0	0	0	0	0	0	0	0	0	12	36	0	48
05:55:00	21300	0	12	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	36
06:00:00	21600	4524	408	0	4152	84	72	0	12	132	132	0	0	0	0	0	0	4308	204	0	4140
06:05:00	21900	36	444	0	3744	0	12	0	0	0	0	0	0	0	0	0	0	36	432	0	3744
06:10:00	22200	48	804	0	2988	0	0	0	0	0	0	0	0	0	0	0	0	48	804	0	2988
06:15:00	22500	72	744	0	2316	0	0	0	0	0	0	0	0	0	0	0	0	72	744	0	2316
06:20:00	22800	60	924	0	1452	0	0	0	0	0	0	0	0	0	0	0	0	60	924	0	1452
06:25:00	23100	36	600	0	888	12	0	0	12	0	0	0	0	0	0	0	0	24	600	0	876
06:30:00	23400	60	420	0	528	12	12	0	12	12	12	0	0	0	0	0	0	36	396	0	516
06:35:00	23700	12	264	0	276	0	0	0	12	0	0	0	0	0	0	0	0	12	264	0	264
06:40:00	24000	12	96	0	192	0	12	0	0	0	0	0	0	0	0	0	0	12	84	0	192
06:45:00	24300	12	84	0	120	0	0	0	0	0	0	0	0	0	0	0	0	12	84	0	120
06:50:00	24600	0	24	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	96
06:55:00	24900	0	24	0	72	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	72
07:00:00	25200	13932	1872	0	12132	372	276	0	96	492	492	0	0	12	12	0	0	13056	1092	0	12036
07:05:00	25500	120	1860	0	10392	0	96	0	0	0	0	0	0	0	0	0	0	120	1764	0	10392
07:10:00	25800	156	1932	0	8616	0	0	0	0	12	12	0	0	0	0	0	0	144	1920	0	8616
07:15:00	26100	120	2268	0	6468	0	0	0	0	0	0	0	0	0	0	0	0	120	2268	0	6468
07:20:00	26400	144	2340	0	4272	0	0	0	0	0	0	0	0	0	0	0	0	144	2340	0	4272
07:25:00	26700	84	1704	0	2652	12	0	0	12	0	0	0	0	0	0	0	0	72	1704	0	2640
07:30:00	27000	132	1152	0	1632	12	24	0	0	0	0	0	0	0	0	0	0	120	1128	0	1632
07:35:00	27300	72	804	0	900	0	0	0	0	0	0	0	0	0	0	0	0	72	804	0	900
07:40:00	27600	48	444	0	504	12	12	0	0	0	0	0	0	0	0	0	0	36	432	0	504
07:45:00	27900	36	192	0	348	0	0	0	0	0	0	0	0	0	0	0	0	36	192	0	348
07:50:00	28200	0	120	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	120	0	228
07:55:00	28500	24	72	0	180	0	0	0	0	0	0	0	0	0	0	0	0	24	72	0	180
08:00:00	28800	15324	2004	0	13500	468	312	0	156	504	504	0	0	0	0	0	0	14352	1188	0	13344
08:05:00	29100	276	2196	0	11580	24	168	0	12	0	0	0	0	0	0	0	0	252	2028	0	11568
08:10:00	29400	360	2208	0	9732	12	12	0	12	0	0	0	0	0	0	0	0	348	2196	0	9720
08:15:00	29700	336	2724	0	7344	0	12	0	0	60	60	0	0	0	0	0	0	276	2652	0	7344
08:20:00	30000	300	2472	0	5172	0	0	0	0	0	0	0	0	0	0	0	0	300	2472	0	5172
08:25:00	30300	252	2160	0	3264	0	0	0	0	12	12	0	0	0	0	0	0	240	2148	0	3264
08:30:00	30600	204	1260	0	2208	0	0	0	0	12	12	0	0	0	0	0	0	192	1248	0	2208
08:35:00	30900	132	1044	0	1296	0	0	0	0	0	0	0	0	0	0	0	0	132	1044	0	1296
08:40:00	31200	132	576	0	852	0	0	0	0	12	12	0	0	0	0	0	0	120	564	0	852
08:45:00	31500	12	240	0	624	0	0	0	0	0	0	0	0	0	0	0	0	12	240	0	624
08:50:00	31800	108	288	0	444	0	0	0	0	0	0	0	0	0	0	0	0	108	288	0	444
08:55:00	32100	12	120	0	336	0	0	0	0	0	0	0	0	0	0	0	0	12	120	0	336
09:00:00	32400	7764	1104	0	6996	204	168	0	36	288	288	0	0	0	0	0	0	7272	648	0	6960
09:05:00	32700	96	972	0	6120	0	36	0	0	0	0	0	0	0	0	0	0	96	936	0	6120
09:10:00	33000	108	1020	0	5208	0	0	0	0	0	0	0	0	0	0	0	0	108	1020	0	5208
09:15:00	33300	276	1656	0	3828	0	0	0	0	0	0	0	0	0	0	0	0	276	1656	0	3828
09:20:00	33600	216	1308	0	2736	12	12	0	0	0	0	0	0	0	0	0	0	204	1296	0	2736
09:25:00	33900	120	1116	0	1740	0	0	0	0	0	0	0	0	0	0	0	0	120	1116	0	1740
09:30:00	34200	156	660	0	1236	0	0	0	0	0	0	0	0	0	0	0	0	156	660	0	1236
09:35:00	34500	48	552	0	732	0	0	0	0	0	0	0	0	0	0	0	0	48	552	0	732
09:40:00	34800	24	264	0	492	0	0	0	0	0	0	0	0	0	0	0	0	24	264	0	492
09:45:00	35100	60	156	0	396	0	0	0	0	0	0	0	0	0	0	0	0	60	156	0	396
09:50:00	35400	48	144	0	300	0	0	0	0	0	0	0	0	0	0	0	0	48	144	0	300
09:55:00	35700	36	72	0	264	0	0	0	0	0	0	0	0	0	0	0	0	36	72	0	264
10:00:00	36000	9312	1164	0	8412	288	168	0	120	372	372	0	0	0	0	0	0	8652	624	0	8292
10:05:00	36300	516	1452	0	7476	96	180	0	36	12	12	0	0	0	0	0	0	408	1260	0	7440
10:10:00	36600	432	1476	0	6432	24	48	0	12	12	12	0	0	0	0	0	0	396	1416	0	6420
10:15:00	36900	636	1980	0	5088	24	36	0	0	0	0	0	0	0	0	0	0	612	1944	0	5088
10:20:00	37200	612	1872	0	3828	0	0	0	0	48	48	0	0	0	0	0	0	564	1824	0	3828
10:25:00	37500	564	1536	0	2856	12	0	0	12	60	36	0	24	0	0	0	0	492	1500	0	2820
10:30:00	37800	300	900	0	2256	0	12	0	0	12	36	0	0	0	0	0	0	288	852	0	2256
10:35:00	38100	408	936	0	1728	12	0	0	12	0	0	0	0	0	0	0	0	396	936	0	1716
10:40:00	38400	192	672	0	1248	24	12	0	24	0	0	0	0	0	0	0	0	168	660	0	1224
10:45:00	38700	300	516	0	1032	12	36	0	0	0	0	0	0	0	0	0	0	288	480	0	1032
10:50:00	39000	108	180	0	960	0	0	0	0	0	0	0	0	0	0	0	0	108	180	0	960
10:55:00	39300	96	264	0	792	0	0	0	0	0	0	0	0	0	0	0	0	96	264	0	792
11:00:00	39600	8628	1440	0	7980	312	228	0	84	240	228	0	12	0	0	0	0	8076	984	0	7884
11:05:00	39900	408	1128	0	7260	0	84	0	0	12	24	0	0	0	0	0	0	396	1020	0	7260
11:10:00	40200	444	1356	0	6348	0	0	0	0	12	12	0	0	0	0	0	0	432	1344	0	6348
11:15:00	40500	528	1812	0	5064	36	12	0	24	24	24	0	0	0	0	0	0	468	1776	0	5040
11:20:00	40800	612	1824	0	3852	48	60	0	12	24	24	0	0	0	0	0	0	540	1740	0	3840
11:25:00	41100	564	1608	0	2808	0	12	0	0	24	12	0	12	0	0	0	0	540	1584	0	2796
11:30:00	41400	276	864	0	2220	0	0	0	0	0	12	0	0	0	0	0	0	276	852	0	2220
11:35:00	41700	348	816	0	1752	12	12	0	0	0	0	0	0	0	0	0	0	336	804	0	1752
11:40:00	42000	240	600	0	1392	0	0	0	0	0	0	0	0	0	0	0	0	240	600	0	1392
11:45:00	42300	84	360	0	1116	0	0	0	0	0	0	0	0	0	0	0	0	84	360	0	1116
11:50:00	42600	132	324	0	924	0	0	0	0	0	0	0	0	0	0	0	0	132	324	0	924
11:55:00	42900	96	276	0	744	0	0	0	0	0	0	0	0	0	0	0	0	96	276	0	744
12:00:00	43200	9852	1392	0	9204	372	216	0	156	300	276	0	24	0	0	0	0	9180	900	0	9024
12:05:00	43500	348	1392	0	8160	0	144	0	12	0	24	0	0	0	0	0	0	348	1224	0	8148
12:10:00	43800	552	1536	0	7176	12	12	0	12	12	12	0	0	0	0	0	0	528	1512	0	7164
12:15:00	44100	420	2076	0	5520	0	12	0	0	48	48	0	0	0	0	0	0	372	2016	0	5520
12:20:00	44400	468	2052	0	3936	0	0	0	0	0	0	0	0	0	0	0	0	468	2052	0	3936
12:25:00	44700	300	1500	0	2736	0	0	0	0	0	0	0	0	0	0	0	0	300	1500	0	2736
12:30:00	45000	432	936	0	2232	0	0	0	0	12	12	0	0	0	0	0	0	420	924	0	2232
12:35:00	45300	180	732	0	1680	0	0	0	0	0	0	0	0	0	0	0	0	180	732	0	1680
12:40:00	45600	180	672	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	180	672	0	1188
12:45:00	45900	108	264	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	108	264	0	1032
12:50:00	46200	132	300	0	864	0	0	0	0	12	12	0	0	0	0	0	0	120	288	0	864
12:55:00	46500	84	240	0	708	0	0	0	0	0	0	0	0	0	0	0	0	84	240	0	708
13:00:00	46800	9576	1596	0	8688	360	216	0	144	396	396	0	0	0	0	0	0	8820	984	0	8544
13:05:00	47100	588	1272	0	8004	48	156	0	36	36	36	0	0	0	0	0	0	504	1080	0	7968
13:10:00	47400	672	1584	0	7092	24	24	0	36	36	36	0	0	0	0	0	0	612	1524	0	7056
13:15:00	47700	792	2076	0	5808	12	36	0	12	36	36	0	0	0	0	0	0	744	2004	0	5796
13:20:00	48000	732	1992	0	4548	0	12	0	0	12	12	0	0	0	0	0	0	720	1968	0	4548
13:25:00	48300	792	1656	0	3684	0	0	0	0	36	36	0	0	0	0	0	0	756	1620	0	3684
13:30:00	48600	552	1368	0	2868	0	0	0	0	48	36	0	12	0	0	0	0	504	1332	0	2856
13:35:00	48900	372	840	0	2400	0	0	0	0	24	24	0	12	0	0	0	0	348	816	0	2388
13:40:00	49200	432	876	0	1956	0	0	0	0	36	36	0	12	0	0	0	0	396	840	0	1944
13:45:00	49500	204	588	0	1572	0	0	0	0	0	12	0	0	0	0	0	0	204	576	0	1572
13:50:00	49800	108	324	0	1356	0	0	0	0	0	0	0	0	0	0	0	0	108	324	0	1356
13:55:00	50100	180	348	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	180	348	0	1188
14:00:00	50400	8124	1344	0	7968	348	228	0	120	204	204	0	0	0	0	0	0	7572	912	0	7848
14:05:00	50700	528	1572	0	6924	12	120	0	12	12	0	0	12	0	0	0	0	504	1452	0	6900
14:10:00	51000	732	1764	0	5892	12	12	0	12	24	24	0	12	0	0	0	0	696	1728	0	5868
14:15:00	51300	756	1908	0	4740	12	12	0	12	48	48	0	12	0	0	0	0	696	1848	0	4716
14:20:00	51600	600	1776	0	3564	0	12	0	0	24	36	0	0	0	0	0	0	576	1728	0	3564
14:25:00	51900	552	1224	0	2892	0	0	0	0	24	24	0	0	0	0	0	0	528	1200	0	2892
14:30:00	52200	348	960	0	2280	0	0	0	0	12	12	0	0	0	0	0	0	336	948	0	2280
14:35:00	52500	348	744	0	1884	0	0	0	0	12	12	0	0	0	0	0	0	336	732	0	1884
14:40:00	52800	300	564	0	1620	0	0	0	0	0	0	0	0	0	0	0	0	300	564	0	1620
14:45:00	53100	228	480	0	1368	0	0	0	0	0	0	0	0	0	0	0	0	228	480	0	1368
14:50:00	53400	312	492	0	1188	0	0	0	0	0	0	0	0	0	0	0	0	312	492	0	1188
14:55:00	53700	132	348	0	972	0	0	0	0	0	0	0	0	0	0	0	0	132	348	0	972
15:00:00	54000	8016	1272	0	7716	204	156	0	48	300	300	0	0	0	0	0	0	7512	816	0	7668
15:05:00	54300	432	1344	0	6804	12	48	0	12	48	48	0	0	0	0	0	0	372	1248	0	6792
15:10:00	54600	348	1404	0	5748	0	12	0	0	0	0	0	0	0	0	0	0	348	1392	0	5748
15:15:00	54900	456	1716	0	4488	0	0	0	0	12	12	0	0	0	0	0	0	444	1704	0	4488
15:20:00	55200	588	1620	0	3456	36	24	0	12	12	12	0	0	0	0	0	0	540	1584	0	3444
15:25:00	55500	612	1512	0	2556	0	12	0	0	24	24	0	0	0	0	0	0	588	1476	0	2556
15:30:00	55800	228	720	0	2064	0	0	0	0	0	0	0	0	0	0	0	0	228	720	0	2064
15:35:00	56100	264	672	0	1656	0	0	0	0	0	0	0	0	0	0	0	0	264	672	0	1656
15:40:00	56400	252	480	0	1428	0	0	0	0	0	0	0	0	0	0	0	0	252	480	0	1428
15:45:00	56700	192	372	0	1248	0	0	0	0	0	0	0	0	0	0	0	0	192	372	0	1248
15:50:00	57000	192	408	0	1032	0	0	0	0	24	24	0	0	0	0	0	0	168	384	0	1032
15:55:00	57300	120	276	0	876	0	0	0	0	0	0	0	0	0	0	0	0	120	276	0	876
16:00:00	57600	7176	1464	0	6588	240	156	0	84	420	396	0	24	0	0	0	0	6516	912	0	6480
16:05:00	57900	396	1116	0	5868	24	84	0	24	24	36	0	12	0	0	0	0	348	996	0	5832
16:10:00	58200	348	1236	0	4980	12	36	0	0	0	12	0	0	0	0	0	0	336	1188	0	4980
16:15:00	58500	612	1440	0	4152	0	0	0	0	48	24	0	24	0	0	0	0	564	1416	0	4128
16:20:00	58800	588	1668	0	3072	0	0	0	0	12	36	0	0	0	0	0	0	576	1632	0	3072
16:25:00	59100	420	1020	0	2472	12	0	0	12	0	0	0	0	0	0	0	0	408	1020	0	2460
16:30:00	59400	312	912	0	1872	48	48	0	12	0	0	0	0	0	0	0	0	264	864	0	1860
16:35:00	59700	204	516	0	1560	0	0	0	12	0	0	0	0	0	0	0	0	204	516	0	1548
16:40:00	60000	180	528	0	1212	12	12	0	12	0	0	0	0	0	0	0	0	168	516	0	1200
16:45:00	60300	240	456	0	996	12	24	0	0	0	0	0	0	0	0	0	0	228	432	0	996
16:50:00	60600	108	216	0	888	0	0	0	0	0	0	0	0	0	0	0	0	108	216	0	888
16:55:00	60900	132	348	0	672	0	0	0	0	0	0	0	0	0	0	0	0	132	348	0	672
17:00:00	61200	8616	1248	0	8040	312	228	0	84	324	324	0	0	0	0	0	0	7980	696	0	7956
17:05:00	61500	636	1500	0	7176	24	84	0	24	24	24	0	0	0	0	0	0	588	1392	0	7152
17:10:00	61800	540	1512	0	6204	0	12	0	12	36	24	0	12	0	0	0	0	504	1476	0	6180
17:15:00	62100	768	1740	0	5232	12	12	0	12	24	36	0	0	24	24	0	0	708	1668	0	5220
17:20:00	62400	840	2052	0	4020	0	0	0	12	24	24	0	0	0	0	0	0	816	2028	0	4008
17:25:00	62700	468	1356	0	3132	0	12	0	0	36	24	0	12	0	0	0	0	432	1320	0	3120
17:30:00	63000	516	1212	0	2436	0	0	0	0	24	36	0	0	0	0	0	0	492	1176	0	2436
17:35:00	63300	432	852	0	2016	12	0	0	12	24	24	0	0	0	0	0	0	396	828	0	2004
17:40:00	63600	168	432	0	1752	12	24	0	0	0	0	0	0	0	0	0	0	156	408	0	1752
17:45:00	63900	216	516	0	1452	0	0	0	0	0	0	0	0	0	0	0	0	216	516	0	1452
17:50:00	64200	264	528	0	1188	0	0	0	0	12	12	0	0	0	0	0	0	252	516	0	1188
17:55:00	64500	276	480	0	984	12	0	0	12	24	24	0	0	0	0	0	0	240	456	0	972
18:00:00	64800	9120	1404	0	8700	216	144	0	84	360	360	0	0	36	36	0	0	8508	864	0	8616
18:05:00	65100	588	1524	0	7764	48	108	0	24	12	12	0	0	0	0	0	0	528	1404	0	7740
18:10:00	65400	612	1692	0	6684	0	24	0	0	36	24	0	12	0	0	0	0	576	1644	0	6672
18:15:00	65700	852	2004	0	5532	0	0	0	0	36	48	0	0	0	0	0	0	816	1956	0	5532
18:20:00	66000	768	1836	0	4464	12	0	0	12	24	24	0	0	0	0	0	0	732	1812	0	4452
18:25:00	66300	672	1500	0	3636	0	12	0	0	12	0	0	12	0	0	0	0	660	1488	0	3624
18:30:00	66600	408	1116	0	2928	12	0	0	12	12	24	0	0	0	0	0	0	384	1092	0	2916
18:35:00	66900	468	948	0	2448	12	0	0	24	12	12	0	0	0	0	0	0	444	936	0	2424
18:40:00	67200	480	936	0	1992	0	24	0	0	12	12	0	0	0	0	0	0	468	900	0	1992
18:45:00	67500	264	564	0	1692	0	0	0	0	0	0	0	0	0	0	0	0	264	564	0	1692
18:50:00	67800	288	468	0	1512	0	0	0	0	0	0	0	0	0	0	0	0	288	468	0	1512
18:55:00	68100	204	408	0	1308	0	0	0	0	12	12	0	0	0	0	0	0	192	396	0	1308
19:00:00	68400	4428	888	0	4848	132	84	0	48	204	204	0	0	12	12	0	0	4080	588	0	4800
19:05:00	68700	588	1020	0	4416	24	60	0	12	48	48	0	0	0	0	0	0	516	912	0	4404
19:10:00	69000	588	996	0	4008	24	24	0	12	12	0	0	12	0	0	0	0	552	972	0	3984
19:15:00	69300	540	1176	0	3372	24	24	0	12	12	24	0	0	0	0	0	0	504	1128	0	3360
19:20:00	69600	588	1116	0	2844	12	0	0	24	24	24	0	0	0	0	0	0	552	1092	0	2820
19:25:00	69900	492	816	0	2520	0	12	0	12	24	24	0	0	0	0	0	0	468	780	0	2508
19:30:00	70200	360	840	0	2040	0	12	0	0	0	0	0	0	0	0	0	0	360	828	0	2040
19:35:00	70500	420	684	0	1776	12	0	0	12	36	36	0	0	0	0	0	0	372	648	0	1764
19:40:00	70800	288	588	0	1476	12	12	0	12	24	24	0	0	0	0	0	0	252	552	0	1464
19:45:00	71100	192	312	0	1356	0	12	0	0	0	0	0	0	0	0	0	0	192	300	0	1356
19:50:00	71400	240	468	0	1128	0	0	0	0	0	0	0	0	0	0	0	0	240	468	0	1128
19:55:00	71700	192	252	0	1068	12	0	0	12	0	0	0	0	0	0	0	0	180	252	0	1056
20:00:00	72000	4680	1044	0	4704	120	48	0	84	240	240	0	0	24	24	0	0	4296	732	0	4620
20:05:00	72300	360	828	0	4236	12	72	0	24	24	0	0	24	0	0	0	0	324	756	0	4188
20:10:00	72600	528	996	0	3768	12	36	0	0	24	48	0	0	0	0	0	0	492	912	0	3768
20:15:00	72900	600	1044	0	3324	12	0	0	12	0	0	0	0	0	0	0	0	588	1044	0	3312
20:20:00	73200	576	1056	0	2844	0	12	0	0	24	12	0	12	0	0	0	0	552	1032	0	2832
20:25:00	73500	408	864	0	2388	0	0	0	0	0	12	0	0	0	0	0	0	408	852	0	2388
20:30:00	73800	444	864	0	1968	0	0	0	0	12	0	0	12	0	0	0	0	432	864	0	1956
20:35:00	74100	348	564	0	1752	0	0	0	0	0	12	0	0	0	0	0	0	348	552	0	1752
20:40:00	74400	180	360	0	1572	0	0	0	0	0	0	0	0	0	0	0	0	180	360	0	1572
20:45:00	74700	312	576	0	1308	0	0	0	0	0	0	0	0	0	0	0	0	312	576	0	1308
20:50:00	75000	192	372	0	1128	0	0	0	0	0	0	0	0	0	0	0	0	192	372	0	1128
20:55:00	75300	192	360	0	960	0	0	0	0	24	12	0	12	0	0	0	0	168	348	0	948
21:00:00	75600	5016	1032	0	4944	168	72	0	96	252	252	0	12	0	0	0	0	4596	708	0	4836
21:05:00	75900	540	984	0	4500	60	108	0	48	12	24	0	0	0	0	0	0	468	852	0	4452
21:10:00	76200	768	1128	0	4140	48	60	0	36	24	24	0	0	0	0	0	0	696	1044	0	4104
21:15:00	76500	780	1308	0	3612	24	36	0	24	12	12	0	0	0	0	0	0	744	1260	0	3588
21:20:00	76800	708	1188	0	3132	0	24	0	0	48	36	0	12	0	0	0	0	660	1128	0	3120
21:25:00	77100	552	936	0	2748	0	0	0	0	12	24	0	0	0	0	0	0	540	912	0	2748
21:30:00	77400	528	828	0	2448	0	0	0	0	12	12	0	0	0	0	0	0	516	816	0	2448
21:35:00	77700	468	660	0	2256	0	0	0	0	24	24	0	0	0	0	0	0	444	636	0	2256
21:40:00	78000	384	732	0	1908	0	0	0	0	36	24	0	12	0	0	0	0	348	708	0	1896
21:45:00	78300	348	564	0	1692	0	0	0	0	36	36	0	12	0	0	0	0	312	528	0	1680
21:50:00	78600	288	444	0	1536	0	0	0	0	36	36	0	12	0	0	0	0	252	408	0	1524
21:55:00	78900	288	444	0	1380	0	0	0	0	12	12	0	12	0	0	0	0	276	432	0	1368
22:00:00	79200	1524	576	0	2328	84	36	0	48	72	84	0	0	0	0	0	0	1368	456	0	2280
22:05:00	79500	348	528	0	2148	0	24	0	24	0	0	0	0	0	0	0	0	348	504	0	2124
22:10:00	79800	324	576	0	1896	12	24	0	12	0	0	0	0	0	0	0	0	312	552	0	1884
22:15:00	80100	348	564	0	1680	0	12	0	0	24	24	0	0	0	0	0	0	324	528	0	1680
22:20:00	80400	360	564	0	1476	36	12	0	24	0	0	0	0	0	0	0	0	324	552	0	1452
